time,pitch_standardized_A,jitter_standardized_A,shimmer_standardized_A,logHNR_standardized_A,intensity_standardized_A,vad_A,pitch_standardized_B,jitter_standardized_B,shimmer_standardized_B,logHNR_standardized_B,intensity_standardized_B,vad_B
0.18,,,,,,0.0,,,,,,0.0
0.19,,,,,,0.0,,,,,,0.0
0.2,,,,,,0.0,,,,,,0.0
0.21,,,,,,0.0,,,,,,0.0
0.22,,,,,,0.0,,,,,,0.0
0.23,,,,,,0.0,,,,,,0.0
0.24,,,,,,0.0,,,,,,0.0
0.25,,,,,,0.0,,,,,,0.0
0.26,,,,,,0.0,,,,,,0.0
0.27,,,,,,0.0,,,,,,0.0
0.28,,,,,,0.0,,,,,,0.0
0.29,,,,,,0.0,,,,,,0.0
0.3,,,,,,0.0,,,,,,0.0
0.31,,,,,,0.0,,,,,,0.0
0.32,,,,,,0.0,,,,,,0.0
0.33,,,,,,0.0,,,,,,0.0
0.34,,,,,,0.0,,,,,,0.0
0.35,,,,,,0.0,,,,,,0.0
0.36,,,,,,0.0,,,,,,0.0
0.37,,,,,,0.0,,,,,,0.0
0.38,,,,,,0.0,,,,,,0.0
0.39,,,,,,0.0,,,,,,0.0
0.4,,,,,,0.0,,,,,,0.0
0.41,,,,,,0.0,,,,,,0.0
0.42,,,,,,0.0,,,,,,0.0
0.43,,,,,,0.0,,,,,,0.0
0.44,,,,,,0.0,,,,,,0.0
0.45,,,,,,0.0,,,,,,0.0
0.46,,,,,,0.0,,,,,,0.0
0.47,,,,,,0.0,,,,,,0.0
0.48,,,,,,0.0,,,,,,0.0
0.49,,,,,,0.0,,,,,,0.0
0.5,,,,,,0.0,,,,,,0.0
0.51,,,,,,0.0,,,,,,0.0
0.52,,,,,,0.0,,,,,,0.0
0.53,,,,,,0.0,,,,,,0.0
0.54,,,,,,0.0,,,,,,0.0
0.55,,,,,,0.0,,,,,,0.0
0.56,,,,,,0.0,,,,,,0.0
0.57,,,,,,0.0,,,,,,0.0
0.58,,,,,,0.0,,,,,,0.0
0.59,,,,,,0.0,,,,,,0.0
0.6,,,,,,0.0,,,,,,0.0
0.61,,,,,,0.0,,,,,,0.0
0.62,,,,,,0.0,,,,,,0.0
0.63,,,,,,0.0,,,,,,0.0
0.64,,,,,,0.0,,,,,,0.0
0.65,,,,,,0.0,,,,,,0.0
0.66,,,,,,0.0,,,,,,0.0
0.67,,,,,,0.0,,,,,,0.0
0.68,,,,,,0.0,,,,,,0.0
0.69,,,,,,0.0,,,,,,0.0
0.7,,,,,,0.0,,,,,,0.0
0.71,,,,,,0.0,,,,,,0.0
0.72,,,,,,0.0,,,,,,0.0
0.73,,,,,,0.0,,,,,,0.0
0.74,,,,,,0.0,,,,,,0.0
0.75,,,,,,0.0,,,,,,0.0
0.76,,,,,,0.0,,,,,,0.0
0.77,,,,,,0.0,,,,,,0.0
0.78,,,,,,0.0,,,,,,0.0
0.79,,,,,,0.0,,,,,,0.0
0.8,,,,,,0.0,,,,,,0.0
0.81,,,,,,0.0,,,,,,0.0
0.82,,,,,,0.0,,,,,,0.0
0.83,,,,,,0.0,,,,,,0.0
0.84,,,,,,0.0,,,,,,0.0
0.85,,,,,,0.0,,,,,,0.0
0.86,,,,,,0.0,,,,,,0.0
0.87,,,,,,0.0,,,,,,0.0
0.88,,,,,,0.0,,,,,,0.0
0.89,,,,,,0.0,,,,,,0.0
0.9,,,,,,0.0,,,,,,0.0
0.91,,,,,,0.0,,,,,,0.0
0.92,,,,,,0.0,,,,,,0.0
0.93,,,,,,0.0,,,,,,0.0
0.94,,,,,,0.0,,,,,,0.0
0.95,,,,,,0.0,,,,,,0.0
0.96,,,,,,0.0,,,,,,0.0
0.97,,,,,,0.0,,,,,,0.0
0.98,,,,,,0.0,,,,,,0.0
0.99,,,,,,0.0,,,,,,0.0
1.0,,,,,,0.0,,,,,,0.0
1.01,,,,,,0.0,,,,,,0.0
1.02,,,,,,0.0,,,,,,0.0
1.03,,,,,,0.0,,,,,,0.0
1.04,,,,,,0.0,,,,,,0.0
1.05,,,,,,0.0,,,,,,0.0
1.06,,,,,,0.0,,,,,,0.0
1.07,,,,,,0.0,,,,,,0.0
1.08,,,,,,0.0,,,,,,0.0
1.09,,,,,,0.0,,,,,,0.0
1.1,,,,,,0.0,,,,,,0.0
1.11,,,,,,0.0,,,,,,0.0
1.12,,,,,,0.0,,,,,,0.0
1.13,,,,,,0.0,,,,,,0.0
1.14,,,,,,0.0,,,,,,0.0
1.15,,,,,,0.0,,,,,,0.0
1.16,,,,,,0.0,,,,,,0.0
1.17,,,,,,0.0,,,,,,0.0
1.18,,,,,,0.0,,,,,,0.0
1.19,,,,,,0.0,,,,,,0.0
1.2,,,,,,0.0,,,,,,0.0
1.21,,,,,,0.0,,,,,,0.0
1.22,,,,,,0.0,,,,,,0.0
1.23,,,,,,0.0,,,,,,0.0
1.24,,,,,,0.0,,,,,,0.0
1.25,,,,,,0.0,,,,,,0.0
1.26,,,,,,0.0,,,,,,0.0
1.27,,,,,,0.0,,,,,,0.0
1.28,,,,,,0.0,,,,,,0.0
1.29,,,,,,0.0,,,,,,0.0
1.3,,,,,,0.0,,,,,,0.0
1.31,,,,,,0.0,,,,,,0.0
1.32,,,,,,0.0,,,,,,0.0
1.33,,,,,,0.0,,,,,,0.0
1.34,,,,,,0.0,,,,,,0.0
1.35,,,,,,0.0,,,,,,0.0
1.36,,,,,,0.0,,,,,,0.0
1.37,,,,,,0.0,,,,,,0.0
1.38,,,,,,0.0,,,,,,0.0
1.39,,,,,,0.0,,,,,,0.0
1.4,,,,,,0.0,,,,,,0.0
1.41,,,,,,0.0,,,,,,0.0
1.42,,,,,,0.0,,,,,,0.0
1.43,,,,,,0.0,,,,,,0.0
1.44,,,,,,0.0,,,,,,0.0
1.45,,,,,,0.0,,,,,,0.0
1.46,,,,,,0.0,,,,,,0.0
1.47,,,,,,0.0,,,,,,0.0
1.48,,,,,,0.0,,,,,,0.0
1.49,,,,,,0.0,,,,,,0.0
1.5,,,,,,0.0,,,,,,0.0
1.51,,,,,,0.0,,,,,,0.0
1.52,,,,,,0.0,,,,,,0.0
1.53,,,,,,0.0,,,,,,0.0
1.54,,,,,,0.0,,,,,,0.0
1.55,-0.8995577158319952,-0.5270177779689702,-0.5773377436413338,-0.9052110219917106,-0.7059101909384684,1.0,,,,,,0.0
1.56,-0.8995577158319952,-0.5270177779689702,-0.5773377436413338,-0.9052110219917106,-0.7066875347548236,1.0,,,,,,0.0
1.57,-0.8995577158319952,-0.5270177779689702,-0.5773377436413338,-0.9052110219917106,-0.7066710037133852,1.0,,,,,,0.0
1.58,-0.8995577158319952,-0.5270177779689702,-0.5773377436413338,-0.9052110219917106,-0.7066320847889483,1.0,,,,,,0.0
1.59,-0.8995577158319952,-0.5270177779689702,-0.5773377436413338,-0.9052110219917106,-0.7066781195653005,1.0,,,,,,0.0
1.6,-0.8995577158319952,-0.5270177779689702,-0.5773377436413338,-0.9052110219917106,-0.6962845710475157,1.0,,,,,,0.0
1.61,-0.8995577158319952,-0.5270177779689702,-0.5773377436413338,-0.9052110219917106,-0.6898298747008026,1.0,,,,,,0.0
1.62,-0.8995577158319952,-0.5270177779689702,-0.5773377436413338,-0.9052110219917106,-0.6877484183847518,1.0,,,,,,0.0
1.63,-0.8995577158319952,-0.5270177779689702,-0.5773377436413338,-0.9052110219917106,-0.6347557888695188,1.0,,,,,,0.0
1.64,-0.8995577158319952,-0.5270177779689702,-0.5773377436413338,-0.9052110219917106,-0.6195972856287012,1.0,,,,,,0.0
1.65,-0.8995577158319952,-0.5270177779689702,-0.5773377436413338,-0.9052110219917106,-0.6210521064027729,1.0,,,,,,0.0
1.66,-0.8995577158319952,-0.5270177779689702,-0.5773377436413338,-0.9052110219917106,-0.6817624094685949,1.0,,,,,,0.0
1.67,-0.8995577158319952,-0.5270177779689702,-0.5773377436413338,-0.9052110219917106,-0.6514628740028113,1.0,,,,,,0.0
1.68,-0.8995577158319952,-0.5270177779689702,-0.5773377436413338,-0.9052110219917106,-0.5443923272837942,1.0,,,,,,0.0
1.69,-0.8995577158319952,-0.5270177779689702,-0.5773377436413338,-0.9052110219917106,-0.5464449606437422,1.0,,,,,,0.0
1.7,-0.8995577158319952,-0.5270177779689702,-0.5773377436413338,-0.9052110219917106,-0.5976521705004085,1.0,,,,,,0.0
1.71,1.2276390984229026,-0.5270177779689702,2.7722473634922773,1.006166225079447,-0.697341618147159,1.0,,,,,,0.0
1.72,1.2248346654339517,0.1156110377592268,4.488911184792782,1.108232037668489,-0.6940363467110734,1.0,,,,,,0.0
1.73,1.2285136412961215,-0.4641925793797778,-0.5641151016694432,1.1652118440565535,-0.6532287970205001,1.0,,,,,,0.0
1.74,1.2524682549627826,-0.4641925793797778,-0.5641151016694432,1.1746724119597074,-0.5262939584814205,1.0,,,,,,0.0
1.75,1.2474528989797389,-0.4641925793797778,-0.5641151016694432,1.0298864281766025,-0.5137538203500738,1.0,,,,,,0.0
1.76,1.2267173891924763,-0.4641925793797778,-0.5641151016694432,1.062966536405837,0.2862811319503464,1.0,,,,,,0.0
1.77,1.1952377762863662,0.6601196411964118,0.0665772017339703,1.0931204939626604,0.305230010060623,1.0,,,,,,0.0
1.78,1.1728573397914992,0.7537480081676425,1.3983358222854247,1.0781465169353737,2.7845823820519158,1.0,,,,,,0.0
1.79,1.1438519953738888,3.936067208069889,-0.4069996395530674,1.0673710957281206,5.086309383510931,1.0,,,,,,0.0
1.8,1.1020645681530985,0.5665953111967094,1.9929276865399823,1.07825307047102,9.057364941250055,1.0,,,,,,0.0
1.81,1.062750426788366,1.9478745525618324,4.034401387388581,1.0574811950423133,8.241476941087832,1.0,,,,,,0.0
1.82,1.0273430354858175,3.4482250893220576,6.758001244891021,1.0276262804164262,6.898601490082219,1.0,,,,,,0.0
1.83,1.0210072180274576,3.4482250893220576,6.758001244891021,1.1119624509628043,2.9638890213559907,1.0,,,,,,0.0
1.84,1.028843908277452,6.123413127066592,1.0367770362085502,1.05078564807474,1.866913476403324,1.0,,,,,,0.0
1.85,1.0461677182267188,3.9493770700594784,2.841161069467201,1.0642425799668715,0.9418147469604806,1.0,,,,,,0.0
1.86,1.0504742031662344,2.7082395552665464,0.6447489153825429,1.039782912658108,1.1476385058792131,1.0,,,,,,0.0
1.87,1.0544049294599982,2.7082395552665464,0.6447489153825429,1.0559452648089704,0.9652444764309396,1.0,,,,,,0.0
1.88,-0.8995577158319952,-0.5270177779689702,-0.5773377436413338,-0.9052110219917106,0.3181914781974327,1.0,,,,,,0.0
1.89,-0.8995577158319952,-0.5270177779689702,-0.5773377436413338,-0.9052110219917106,-0.0454716836011952,1.0,,,,,,0.0
1.9,-0.8995577158319952,-0.5270177779689702,-0.5773377436413338,-0.9052110219917106,-0.4401713032501618,1.0,,,,,,0.0
1.91,-0.8995577158319952,-0.5270177779689702,-0.5773377436413338,-0.9052110219917106,-0.6422122411927624,1.0,,,,,,0.0
1.92,-0.8995577158319952,-0.5270177779689702,-0.5773377436413338,-0.9052110219917106,-0.6639899215324258,1.0,,,,,,0.0
1.93,-0.8995577158319952,-0.5270177779689702,-0.5773377436413338,-0.9052110219917106,-0.669418183037705,1.0,,,,,,0.0
1.94,-0.8995577158319952,-0.5270177779689702,-0.5773377436413338,-0.9052110219917106,-0.6956839732272283,1.0,,,,,,0.0
1.95,-0.8995577158319952,-0.5270177779689702,-0.5773377436413338,-0.9052110219917106,-0.7052663679681413,1.0,,,,,,0.0
1.96,-0.8995577158319952,-0.5270177779689702,-0.5773377436413338,-0.9052110219917106,-0.7048140112953489,1.0,,,,,,0.0
1.97,-0.8995577158319952,-0.5270177779689702,-0.5773377436413338,-0.9052110219917106,-0.7047942682034263,1.0,,,,,,0.0
1.98,-0.8995577158319952,-0.5270177779689702,-0.5773377436413338,-0.9052110219917106,-0.7056314244223538,1.0,,,,,,0.0
1.99,-0.8995577158319952,-0.5270177779689702,-0.5773377436413338,-0.9052110219917106,-0.7056873316730787,1.0,,,,,,0.0
2.0,-0.8995577158319952,-0.5270177779689702,-0.5773377436413338,-0.9052110219917106,-0.7051158961010862,1.0,,,,,,0.0
2.01,-0.8995577158319952,-0.5270177779689702,-0.5773377436413338,-0.9052110219917106,-0.7013942481567371,1.0,,,,,,0.0
2.02,-0.8995577158319952,-0.5270177779689702,-0.5773377436413338,-0.9052110219917106,-0.7006873927996553,1.0,,,,,,0.0
2.03,-0.8995577158319952,-0.5270177779689702,-0.5773377436413338,-0.9052110219917106,-0.6922617219458759,1.0,,,,,,0.0
2.04,-0.8995577158319952,-0.5270177779689702,-0.5773377436413338,-0.9052110219917106,-0.6960410909193587,1.0,,,,,,0.0
2.05,-0.8995577158319952,-0.5270177779689702,-0.5773377436413338,-0.9052110219917106,-0.6958609959743154,1.0,,,,,,0.0
2.06,-0.8995577158319952,-0.5270177779689702,-0.5773377436413338,-0.9052110219917106,-0.7039742555243044,1.0,,,,,,0.0
2.07,-0.8995577158319952,-0.5270177779689702,-0.5773377436413338,-0.9052110219917106,-0.7037732156164893,1.0,,,,,,0.0
2.08,-0.8995577158319952,-0.5270177779689702,-0.5773377436413338,-0.9052110219917106,-0.705560692128468,1.0,,,,,,0.0
