time,pitch_standardized_A,jitter_standardized_A,shimmer_standardized_A,logHNR_standardized_A,intensity_standardized_A,vad_A,pitch_standardized_B,jitter_standardized_B,shimmer_standardized_B,logHNR_standardized_B,intensity_standardized_B,vad_B
0.21,,,,,,0.0,,,,,,0.0
0.22,,,,,,0.0,,,,,,0.0
0.23,,,,,,0.0,,,,,,0.0
0.24,,,,,,0.0,,,,,,0.0
0.25,,,,,,0.0,,,,,,0.0
0.26,,,,,,0.0,,,,,,0.0
0.27,,,,,,0.0,,,,,,0.0
0.28,,,,,,0.0,,,,,,0.0
0.29,,,,,,0.0,,,,,,0.0
0.3,,,,,,0.0,,,,,,0.0
0.31,,,,,,0.0,,,,,,0.0
0.32,,,,,,0.0,,,,,,0.0
0.33,,,,,,0.0,,,,,,0.0
0.34,,,,,,0.0,,,,,,0.0
0.35,,,,,,0.0,,,,,,0.0
0.36,,,,,,0.0,,,,,,0.0
0.37,,,,,,0.0,,,,,,0.0
0.38,,,,,,0.0,,,,,,0.0
0.39,,,,,,0.0,,,,,,0.0
0.4,,,,,,0.0,,,,,,0.0
0.41,,,,,,0.0,,,,,,0.0
0.42,,,,,,0.0,,,,,,0.0
0.43,,,,,,0.0,,,,,,0.0
0.44,,,,,,0.0,,,,,,0.0
0.45,,,,,,0.0,,,,,,0.0
0.46,,,,,,0.0,,,,,,0.0
0.47,,,,,,0.0,,,,,,0.0
0.48,,,,,,0.0,,,,,,0.0
0.49,,,,,,0.0,,,,,,0.0
0.5,,,,,,0.0,,,,,,0.0
0.51,,,,,,0.0,,,,,,0.0
0.52,,,,,,0.0,,,,,,0.0
0.53,,,,,,0.0,,,,,,0.0
0.54,,,,,,0.0,,,,,,0.0
0.55,,,,,,0.0,,,,,,0.0
0.56,,,,,,0.0,,,,,,0.0
0.57,,,,,,0.0,,,,,,0.0
0.58,,,,,,0.0,,,,,,0.0
0.59,,,,,,0.0,,,,,,0.0
0.6,,,,,,0.0,,,,,,0.0
0.61,,,,,,0.0,,,,,,0.0
0.62,,,,,,0.0,,,,,,0.0
0.63,,,,,,0.0,,,,,,0.0
0.64,,,,,,0.0,,,,,,0.0
0.65,,,,,,0.0,,,,,,0.0
0.66,,,,,,0.0,,,,,,0.0
0.67,,,,,,0.0,,,,,,0.0
0.68,,,,,,0.0,,,,,,0.0
0.69,,,,,,0.0,-1.806952038587293,-0.842732346701079,-0.7911463133497088,-1.8731160939812077,-0.8716966301789626,1.0
0.7,,,,,,0.0,-1.806952038587293,-0.842732346701079,-0.7911463133497088,-1.8731160939812077,-0.869485985810396,1.0
0.71,,,,,,0.0,0.3638186012174608,-0.842732346701079,-0.7911463133497088,0.5478755156440381,-0.7908113534748511,1.0
0.72,,,,,,0.0,0.3498461129853173,-0.842732346701079,0.8280093690781395,0.5418838455756725,-0.6369908794665438,1.0
0.73,,,,,,0.0,0.3283316105742807,0.431032885177603,0.6942673135137428,0.5410775633107684,-0.6243976604439962,1.0
0.74,,,,,,0.0,0.3182663191758622,0.431032885177603,0.6942673135137428,0.6435424676960869,-0.6140302787703961,1.0
0.75,,,,,,0.0,0.3205740109278489,0.431032885177603,0.6942673135137428,0.543219776021544,-0.5808576988023625,1.0
0.76,,,,,,0.0,0.3278842127760552,0.431032885177603,0.6942673135137428,0.5641775101663968,-0.5902170480069352,1.0
0.77,,,,,,0.0,0.3322886470591033,0.0843080617462174,-0.2781668799917102,0.5477568152013649,-0.1501245290358862,1.0
0.78,,,,,,0.0,0.3258813542389218,-0.3533207746488089,1.2260445746512478,0.5006977945087353,-0.0595127424552177,1.0
0.79,,,,,,0.0,0.3098098053524097,1.0554072826414134,3.323547070203871,0.4427515612073326,-0.0650686907878127,1.0
0.8,,,,,,0.0,0.2945924849044786,-0.8162864864455035,2.2344049515792843,0.5890937939812458,-0.5331859289344584,1.0
0.81,,,,,,0.0,0.292562967949316,-0.7870511798779601,-0.0993998591661194,0.6013159361889877,-0.8003459886726173,1.0
0.82,,,,,,0.0,0.3046496628713228,-0.68843792327678,-0.0646156851410432,0.5982953802363055,-0.7316341709806873,1.0
0.83,,,,,,0.0,0.3208637763412074,-0.68843792327678,-0.0646156851410432,0.5304045319391967,-0.5084280973793454,1.0
0.84,,,,,,0.0,0.3311307444673231,0.8775223285898224,1.896370566654697,0.5515456212366444,-0.482027812424347,1.0
0.85,,,,,,0.0,0.3319733822893694,0.8775223285898224,1.896370566654697,0.6332679735612143,-0.5497764893598093,1.0
0.86,,,,,,0.0,0.3220506554743234,-0.7440810258828301,-0.4506325163251648,0.6390574725552122,-0.6495422273325974,1.0
0.87,,,,,,0.0,0.3045013029796833,-0.2648691458052439,-0.1054626059467387,0.5939989446519204,-0.6858117105246018,1.0
0.88,,,,,,0.0,0.2816527206055446,1.0321154769314336,-0.5137070621108024,0.5686326800695677,-0.3800115518685589,1.0
0.89,,,,,,0.0,0.2596630029166001,0.6274606287034417,-0.7173213667844066,0.573701569293542,-0.1398440143884453,1.0
0.9,,,,,,0.0,0.2378610532155119,0.8334825209447062,0.188927460825679,0.6192222882965517,-0.1385763182548918,1.0
0.91,,,,,,0.0,0.2148884512444556,0.8334825209447062,0.188927460825679,0.5885623442758535,-0.3176735241032312,1.0
0.92,,,,,,0.0,0.1906130639749397,1.428025931419022,0.6358351936321995,0.5081360886904233,-0.634970960715578,1.0
0.93,,,,,,0.0,0.1642757060239653,1.2838854246082203,0.7347692709110196,0.5059898725920363,-0.4499189889768935,1.0
0.94,,,,,,0.0,0.1386048085237154,0.8503487372998534,-0.3289770740298564,0.5434831989263638,-0.577758920750489,1.0
0.95,,,,,,0.0,0.0987110654741802,0.8503487372998534,-0.3289770740298564,0.4472395588889157,-0.6144623224448666,1.0
0.96,,,,,,0.0,0.0794451426708051,3.766207570218001,2.702698233650545,0.4644779457735439,-0.7476221825495262,1.0
0.97,,,,,,0.0,-1.806952038587293,-0.842732346701079,-0.7911463133497088,-1.8731160939812077,-0.7426709703726629,1.0
0.98,,,,,,0.0,-1.806952038587293,-0.842732346701079,-0.7911463133497088,-1.8731160939812077,-0.8080072333357257,1.0
0.99,,,,,,0.0,-1.806952038587293,-0.842732346701079,-0.7911463133497088,-1.8731160939812077,-0.860934083320681,1.0
1.0,,,,,,0.0,-1.806952038587293,-0.842732346701079,-0.7911463133497088,-1.8731160939812077,-0.8658426400380443,1.0
1.01,,,,,,0.0,-1.806952038587293,-0.842732346701079,-0.7911463133497088,-1.8731160939812077,-0.8700517442940303,1.0
1.02,,,,,,0.0,-1.806952038587293,-0.842732346701079,-0.7911463133497088,-1.8731160939812077,-0.8705720663234424,1.0
1.03,,,,,,0.0,-1.806952038587293,-0.842732346701079,-0.7911463133497088,-1.8731160939812077,-0.8688638668752929,1.0
1.04,,,,,,0.0,-1.806952038587293,-0.842732346701079,-0.7911463133497088,-1.8731160939812077,-0.8686592814882642,1.0
1.05,,,,,,0.0,-1.806952038587293,-0.842732346701079,-0.7911463133497088,-1.8731160939812077,-0.8546809489853292,1.0
1.06,,,,,,0.0,-1.806952038587293,-0.842732346701079,-0.7911463133497088,-1.8731160939812077,-0.8553550954363038,1.0
1.07,,,,,,0.0,-1.806952038587293,-0.842732346701079,-0.7911463133497088,-1.8731160939812077,-0.856651570178164,1.0
1.08,,,,,,0.0,-1.806952038587293,-0.842732346701079,-0.7911463133497088,-1.8731160939812077,-0.8700369977310044,1.0
1.09,,,,,,0.0,,,,,,0.0
1.1,,,,,,0.0,,,,,,0.0
1.11,,,,,,0.0,,,,,,0.0
1.12,,,,,,0.0,,,,,,0.0
1.13,,,,,,0.0,,,,,,0.0
1.14,,,,,,0.0,,,,,,0.0
1.15,,,,,,0.0,,,,,,0.0
1.16,,,,,,0.0,,,,,,0.0
1.17,,,,,,0.0,,,,,,0.0
1.18,,,,,,0.0,,,,,,0.0
1.19,,,,,,0.0,,,,,,0.0
1.2,,,,,,0.0,,,,,,0.0
1.21,,,,,,0.0,,,,,,0.0
1.22,,,,,,0.0,,,,,,0.0
1.23,,,,,,0.0,,,,,,0.0
1.24,,,,,,0.0,,,,,,0.0
1.25,,,,,,0.0,,,,,,0.0
1.26,,,,,,0.0,,,,,,0.0
1.27,,,,,,0.0,,,,,,0.0
1.28,,,,,,0.0,,,,,,0.0
1.29,,,,,,0.0,,,,,,0.0
1.3,,,,,,0.0,,,,,,0.0
1.31,,,,,,0.0,,,,,,0.0
1.32,,,,,,0.0,,,,,,0.0
1.33,,,,,,0.0,,,,,,0.0
1.34,,,,,,0.0,,,,,,0.0
1.35,,,,,,0.0,,,,,,0.0
1.36,,,,,,0.0,,,,,,0.0
1.37,,,,,,0.0,,,,,,0.0
1.38,,,,,,0.0,,,,,,0.0
1.39,,,,,,0.0,,,,,,0.0
1.4,,,,,,0.0,,,,,,0.0
1.41,,,,,,0.0,,,,,,0.0
1.42,,,,,,0.0,,,,,,0.0
1.43,,,,,,0.0,,,,,,0.0
1.44,,,,,,0.0,,,,,,0.0
1.45,,,,,,0.0,,,,,,0.0
1.46,,,,,,0.0,,,,,,0.0
1.47,,,,,,0.0,,,,,,0.0
1.48,,,,,,0.0,,,,,,0.0
1.49,-1.5587701401779104,-0.7534956604231224,-0.7853362308394696,-1.5821090868539809,-0.7684408284429256,1.0,,,,,,0.0
1.5,-1.5587701401779104,-0.7534956604231224,-0.7853362308394696,-1.5821090868539809,-0.7683894253141811,1.0,,,,,,0.0
