time,pitch_standardized_A,jitter_standardized_A,shimmer_standardized_A,logHNR_standardized_A,intensity_standardized_A,vad_A,pitch_standardized_B,jitter_standardized_B,shimmer_standardized_B,logHNR_standardized_B,intensity_standardized_B,vad_B
693.37,,,,,,0.0,,,,,,0.0
693.38,,,,,,0.0,,,,,,0.0
693.39,,,,,,0.0,,,,,,0.0
693.4,,,,,,0.0,,,,,,0.0
693.41,,,,,,0.0,,,,,,0.0
693.42,,,,,,0.0,,,,,,0.0
693.43,,,,,,0.0,,,,,,0.0
693.44,,,,,,0.0,,,,,,0.0
693.45,,,,,,0.0,,,,,,0.0
693.46,,,,,,0.0,,,,,,0.0
693.47,,,,,,0.0,,,,,,0.0
693.48,,,,,,0.0,,,,,,0.0
693.49,,,,,,0.0,,,,,,0.0
693.5,,,,,,0.0,,,,,,0.0
693.51,,,,,,0.0,,,,,,0.0
693.52,,,,,,0.0,,,,,,0.0
693.53,,,,,,0.0,,,,,,0.0
693.54,,,,,,0.0,,,,,,0.0
693.55,,,,,,0.0,,,,,,0.0
693.56,,,,,,0.0,,,,,,0.0
693.57,,,,,,0.0,,,,,,0.0
693.58,,,,,,0.0,,,,,,0.0
693.59,,,,,,0.0,,,,,,0.0
693.6,,,,,,0.0,,,,,,0.0
693.61,,,,,,0.0,,,,,,0.0
693.62,,,,,,0.0,,,,,,0.0
693.63,,,,,,0.0,,,,,,0.0
693.64,,,,,,0.0,,,,,,0.0
693.65,,,,,,0.0,,,,,,0.0
693.66,,,,,,0.0,,,,,,0.0
693.67,,,,,,0.0,,,,,,0.0
693.68,,,,,,0.0,,,,,,0.0
693.69,,,,,,0.0,,,,,,0.0
693.7,,,,,,0.0,,,,,,0.0
693.71,,,,,,0.0,,,,,,0.0
693.72,,,,,,0.0,,,,,,0.0
693.73,,,,,,0.0,,,,,,0.0
693.74,,,,,,0.0,,,,,,0.0
693.75,,,,,,0.0,,,,,,0.0
693.76,,,,,,0.0,,,,,,0.0
693.77,,,,,,0.0,,,,,,0.0
693.78,,,,,,0.0,,,,,,0.0
693.79,,,,,,0.0,,,,,,0.0
693.8,,,,,,0.0,,,,,,0.0
693.81,,,,,,0.0,,,,,,0.0
693.82,,,,,,0.0,,,,,,0.0
693.83,,,,,,0.0,,,,,,0.0
693.84,,,,,,0.0,,,,,,0.0
693.85,,,,,,0.0,,,,,,0.0
693.86,,,,,,0.0,,,,,,0.0
693.87,,,,,,0.0,,,,,,0.0
693.88,,,,,,0.0,,,,,,0.0
693.89,,,,,,0.0,,,,,,0.0
693.9,,,,,,0.0,,,,,,0.0
693.91,,,,,,0.0,,,,,,0.0
693.92,,,,,,0.0,,,,,,0.0
693.93,,,,,,0.0,,,,,,0.0
693.94,,,,,,0.0,,,,,,0.0
693.95,,,,,,0.0,,,,,,0.0
693.96,,,,,,0.0,,,,,,0.0
693.97,,,,,,0.0,,,,,,0.0
693.98,,,,,,0.0,,,,,,0.0
693.99,,,,,,0.0,,,,,,0.0
694.0,,,,,,0.0,,,,,,0.0
694.01,,,,,,0.0,,,,,,0.0
694.02,,,,,,0.0,,,,,,0.0
694.03,,,,,,0.0,,,,,,0.0
694.04,,,,,,0.0,,,,,,0.0
694.05,,,,,,0.0,,,,,,0.0
694.06,,,,,,0.0,,,,,,0.0
694.07,,,,,,0.0,,,,,,0.0
694.08,,,,,,0.0,,,,,,0.0
694.09,,,,,,0.0,,,,,,0.0
694.1,,,,,,0.0,,,,,,0.0
694.11,,,,,,0.0,,,,,,0.0
694.12,,,,,,0.0,,,,,,0.0
694.13,,,,,,0.0,,,,,,0.0
694.14,,,,,,0.0,,,,,,0.0
694.15,,,,,,0.0,,,,,,0.0
694.16,,,,,,0.0,,,,,,0.0
694.17,-1.4608864584485617,-0.7608695659180255,-0.7828192134507181,-1.544376964009467,-0.744556575378429,1.0,,,,,,0.0
694.18,-1.4608864584485617,-0.7608695659180255,-0.7828192134507181,-1.544376964009467,-0.7445491841122575,1.0,,,,,,0.0
694.19,-1.4608864584485617,-0.7608695659180255,-0.7828192134507181,-1.544376964009467,-0.7445552288377609,1.0,,,,,,0.0
694.2,-1.4608864584485617,-0.7608695659180255,-0.7828192134507181,-1.544376964009467,-0.7445532144692342,1.0,,,,,,0.0
694.21,-1.4608864584485617,-0.7608695659180255,-0.7828192134507181,-1.544376964009467,-0.7445599327564246,1.0,,,,,,0.0
694.22,-1.4608864584485617,-0.7608695659180255,-0.7828192134507181,-1.544376964009467,-0.7445021591669576,1.0,,,,,,0.0
694.23,0.3711833328802648,-0.7608695659180255,-0.7828192134507181,0.533475807210259,-0.7324374346077103,1.0,,,,,,0.0
694.24,0.369090645732395,-0.7608695659180255,-0.7828192134507181,0.6872088647879057,-0.640772618530171,1.0,,,,,,0.0
694.25,0.3720373384623222,-0.7608695659180255,-0.7828192134507181,0.8443921780399068,-0.6396396746265601,1.0,,,,,,0.0
694.26,0.3878874828803329,-0.7608695659180255,-0.7828192134507181,0.5576821110077327,-0.5500648273710659,1.0,,,,,,0.0
694.27,0.3977384248203042,-0.7608695659180255,1.2763220097248331,0.5163343037606517,-0.6223652577248936,1.0,,,,,,0.0
694.28,0.3953693685190577,0.6858086406361178,0.5813334570990644,0.535922406453396,-0.5989232225937866,1.0,,,,,,0.0
694.29,0.393140986606692,-0.448355559699779,1.5732497069837317,0.5563099244806776,-0.5381363664178904,1.0,1.0776944873990362,0.4517694520924945,0.4231168169218051,1.0161222272472148,-0.5150070413175315,1.0
694.3,0.3886692839088051,-0.688700109149795,0.2445409837376437,0.6304744593094919,-0.3763300579078912,1.0,1.07295992681882,-0.2426532799078012,2.069350193457126,0.990701033453572,-0.4590089197297669,1.0
694.31,0.3791096499953663,-0.2182091492486484,-0.715909156874278,0.6637187116731237,-0.0102825651252528,1.0,1.0652199742938806,-0.2426532799078012,2.069350193457126,1.044735521423738,-0.4212928898461844,1.0
694.32,0.3630964228787414,-0.4762170279048665,-0.5845495080465112,0.6606476275411433,0.2088084190879313,1.0,1.0600894426422742,-0.2426532799078012,2.069350193457126,1.0801386903338717,-0.397320709876887,1.0
694.33,0.3429924343296953,-0.4762170279048665,-0.5845495080465112,0.7272300383667891,0.2808339286825456,1.0,-1.0468968422820182,-0.5943480613858189,-0.6524150868784723,-1.0772595993531158,-0.3920817522249925,1.0
694.34,0.3229345073062121,-0.4762170279048665,-0.5845495080465112,0.6759438668229395,1.7833554754438403,1.0,-1.0468968422820182,-0.5943480613858189,-0.6524150868784723,-1.0772595993531158,0.4756188594407277,1.0
694.35,0.3056601903140413,2.426541610893212,-0.6549619036384806,0.7520651209701297,1.4494555310574595,1.0,-1.0468968422820182,-0.5943480613858189,-0.6524150868784723,-1.0772595993531158,0.4177247452388127,1.0
694.36,0.2918616511427228,2.426541610893212,-0.6549619036384806,0.7657642098112516,1.1968920412155046,1.0,-1.0468968422820182,-0.5943480613858189,-0.6524150868784723,-1.0772595993531158,0.8768480844637783,1.0
694.37,0.2780880100933298,0.1233743621312947,1.2514283066509464,0.6642339817159362,-0.6947653424836401,1.0,-1.0468968422820182,-0.5943480613858189,-0.6524150868784723,-1.0772595993531158,-0.0310670753703422,1.0
694.38,0.256318337187443,0.1233743621312947,1.2514283066509464,0.7447811441620235,-0.5149406994448918,1.0,-1.0468968422820182,-0.5943480613858189,-0.6524150868784723,-1.0772595993531158,-0.0103610521612949,1.0
694.39,0.2292042824101676,0.6571719079993597,0.6592437189100505,0.6955226349134589,1.2798379301324352,1.0,-1.0468968422820182,-0.5943480613858189,-0.6524150868784723,-1.0772595993531158,-0.504429658461326,1.0
694.4,0.2122797840310556,2.4647529019561487,3.840932802486608,0.4910259754937149,1.5441674224543378,1.0,-1.0468968422820182,-0.5943480613858189,-0.6524150868784723,-1.0772595993531158,-0.531066269259321,1.0
694.41,0.2052746974272112,1.2235667343467618,-0.2379257791734752,0.7626539203499267,1.318358302554158,1.0,-1.0468968422820182,-0.5943480613858189,-0.6524150868784723,-1.0772595993531158,-0.551885699917857,1.0
694.42,0.2066963801891783,1.2235667343467618,-0.2379257791734752,0.7916499952410229,0.0156868996392001,1.0,-1.0468968422820182,-0.5943480613858189,-0.6524150868784723,-1.0772595993531158,-0.5915470951984475,1.0
694.43,0.2099804424712009,-0.0219147102760632,-0.4325207347033341,0.6867522160470654,-0.1958816978656522,1.0,0.9384721981834244,-0.5943480613858189,0.93786700760042,0.8419469684089526,-0.5750037140824843,1.0
694.44,0.2101846070709931,-0.0219147102760632,-0.4325207347033341,0.7789377605471136,-0.1944058197415826,1.0,0.9222117458417416,-0.0331771275001181,1.1982383306365971,0.9158372616048388,2.0667354835810934,1.0
694.45,0.2004569108345548,2.485904028390244,-0.2240490040452583,0.6390828294812617,0.2568481121769198,1.0,0.871315219604413,2.0734514565796034,1.7790952629397596,0.780227605957278,2.0655103276870084,1.0
694.46,0.1786200129994681,3.3281034264023703,0.4451968237982567,0.5689807135407086,0.2193916446347474,1.0,0.7988895468057202,2.0734514565796034,1.7790952629397596,0.724029124240682,11.082721020829997,1.0
694.47,0.1594683776140867,-0.2488704810285327,-0.3455201711310492,0.7301269388212535,0.2273688917598705,1.0,0.7063861465886357,2.0734514565796034,1.7790952629397596,0.7830885361236998,11.680526009221984,1.0
694.48,0.1475770345822896,-0.2394622780321186,-0.334645283726448,0.7235165469096935,-0.1337202378936883,1.0,0.6367764263372017,2.0734514565796034,1.7790952629397596,0.7524512812302135,12.020592852860206,1.0
694.49,0.1347893591611614,-0.2394622780321186,-0.334645283726448,0.5819614113946049,-0.021205624895836,1.0,0.5973374227554874,5.468511057351368,0.025514285618438,0.8677653303833572,4.401831523262993,1.0
694.5,0.1276560472293988,-0.2394622780321186,-0.334645283726448,0.5872311677346298,-0.0247466135978044,1.0,0.5953789327441161,5.468511057351368,0.025514285618438,0.945248711067701,1.252952061218665,1.0
694.51,-1.4608864584485617,-0.7608695659180255,-0.7828192134507181,-1.544376964009467,-0.6033815073092226,1.0,0.6042726139302994,17.762846308512092,1.0968102231510186,0.8818332078769345,1.571110496103554,1.0
694.52,-1.4608864584485617,-0.7608695659180255,-0.7828192134507181,-1.544376964009467,-0.7291108584588579,1.0,0.6099102164503045,0.4669421112687157,14.772974621060046,0.7269362981148637,0.1448620898487791,1.0
694.53,,,,,,0.0,,,,,,0.0
694.54,,,,,,0.0,,,,,,0.0
694.55,,,,,,0.0,,,,,,0.0
694.56,,,,,,0.0,,,,,,0.0
694.57,,,,,,0.0,,,,,,0.0
694.58,,,,,,0.0,,,,,,0.0
694.59,,,,,,0.0,,,,,,0.0
694.6,,,,,,0.0,,,,,,0.0
694.61,,,,,,0.0,,,,,,0.0
694.62,,,,,,0.0,,,,,,0.0
694.63,,,,,,0.0,,,,,,0.0
694.64,,,,,,0.0,,,,,,0.0
694.65,,,,,,0.0,,,,,,0.0
694.66,,,,,,0.0,,,,,,0.0
694.67,,,,,,0.0,,,,,,0.0
694.68,,,,,,0.0,,,,,,0.0
694.69,,,,,,0.0,,,,,,0.0
694.7,,,,,,0.0,,,,,,0.0
694.71,,,,,,0.0,,,,,,0.0
694.72,,,,,,0.0,,,,,,0.0
694.73,,,,,,0.0,,,,,,0.0
694.74,,,,,,0.0,,,,,,0.0
694.75,,,,,,0.0,,,,,,0.0
694.76,,,,,,0.0,,,,,,0.0
694.77,,,,,,0.0,,,,,,0.0
694.78,,,,,,0.0,,,,,,0.0
694.79,,,,,,0.0,,,,,,0.0
694.8,,,,,,0.0,,,,,,0.0
694.81,,,,,,0.0,,,,,,0.0
694.82,,,,,,0.0,,,,,,0.0
694.83,-1.4608864584485617,-0.7608695659180255,-0.7828192134507181,-1.544376964009467,-0.7442187228683363,1.0,,,,,,0.0
694.84,-1.4608864584485617,-0.7608695659180255,-0.7828192134507181,-1.544376964009467,-0.7440338924415424,1.0,,,,,,0.0
694.85,-1.4608864584485617,-0.7608695659180255,-0.7828192134507181,-1.544376964009467,-0.7434214221328151,1.0,,,,,,0.0
694.86,-1.4608864584485617,-0.7608695659180255,-0.7828192134507181,-1.544376964009467,-0.7436551862404657,1.0,,,,,,0.0
694.87,0.421079169219714,-0.7608695659180255,2.523897761646698,0.5991312920349758,-0.7434917321555189,1.0,,,,,,0.0
694.88,0.4120137630265035,3.409612929346046,0.5421649725148732,0.7429362533783014,-0.7440643564353445,1.0,,,,,,0.0
694.89,0.3974769945400827,3.409612929346046,0.5421649725148732,0.8130221271109832,-0.7357432349516685,1.0,,,,,,0.0
694.9,0.4015316536957113,0.4821571463669315,-0.4916456224405753,0.8155855955739755,-0.7159187642678698,1.0,,,,,,0.0
694.91,0.4064004814383156,-0.5596995077981116,-0.301412190122809,0.8084332366572399,-0.7153096498803728,1.0,,,,,,0.0
694.92,0.4089562736540064,-0.2731429259299393,-0.6944212784647675,0.7518252216929506,-0.7013235253338317,1.0,,,,,,0.0
694.93,0.4135275688395966,-0.3265311418988478,-0.6113114103193196,0.8272124027211776,-0.7213306126272382,1.0,,,,,,0.0
694.94,0.4233934496527236,-0.7272825055638938,-0.6659733256827648,0.8168519277118006,-0.7083824275744264,1.0,,,,,,0.0
694.95,0.4367239041318362,-0.0349770659301355,-0.3484135515959724,0.7961782107803045,-0.7255792396717011,1.0,,,,,,0.0
694.96,0.449497885585905,-0.321315437292908,-0.7702285802778263,0.7809249106687427,-0.7232221117362942,1.0,,,,,,0.0
694.97,0.4614651678895757,-0.5678478187622823,-0.0692561510595948,0.7048760930348175,-0.7359281590776104,1.0,,,,,,0.0
694.98,0.4744022320422595,-0.3905470866698723,-0.5303491805114747,0.7529194237657493,-0.737024785238028,1.0,,,,,,0.0
694.99,0.4869222526526846,0.0923723238739293,0.0051364840735037,0.723865847724948,-0.5410642317140844,1.0,,,,,,0.0
