time,pitch_standardized_A,jitter_standardized_A,shimmer_standardized_A,logHNR_standardized_A,intensity_standardized_A,vad_A,pitch_standardized_B,jitter_standardized_B,shimmer_standardized_B,logHNR_standardized_B,intensity_standardized_B,vad_B
170.1,,,,,,0.0,,,,,,0.0
170.11,,,,,,0.0,,,,,,0.0
170.12,,,,,,0.0,,,,,,0.0
170.13,,,,,,0.0,,,,,,0.0
170.14,,,,,,0.0,,,,,,0.0
170.15,,,,,,0.0,,,,,,0.0
170.16,,,,,,0.0,,,,,,0.0
170.17,,,,,,0.0,,,,,,0.0
170.18,,,,,,0.0,,,,,,0.0
170.19,,,,,,0.0,,,,,,0.0
170.2,,,,,,0.0,,,,,,0.0
170.21,,,,,,0.0,,,,,,0.0
170.22,,,,,,0.0,,,,,,0.0
170.23,,,,,,0.0,,,,,,0.0
170.24,,,,,,0.0,,,,,,0.0
170.25,,,,,,0.0,,,,,,0.0
170.26,,,,,,0.0,,,,,,0.0
170.27,,,,,,0.0,,,,,,0.0
170.28,,,,,,0.0,,,,,,0.0
170.29,,,,,,0.0,,,,,,0.0
170.3,,,,,,0.0,,,,,,0.0
170.31,,,,,,0.0,,,,,,0.0
170.32,,,,,,0.0,,,,,,0.0
170.33,,,,,,0.0,,,,,,0.0
170.34,,,,,,0.0,,,,,,0.0
170.35,,,,,,0.0,,,,,,0.0
170.36,,,,,,0.0,,,,,,0.0
170.37,,,,,,0.0,,,,,,0.0
170.38,,,,,,0.0,,,,,,0.0
170.39,,,,,,0.0,,,,,,0.0
170.4,,,,,,0.0,,,,,,0.0
170.41,,,,,,0.0,,,,,,0.0
170.42,,,,,,0.0,,,,,,0.0
170.43,,,,,,0.0,,,,,,0.0
170.44,,,,,,0.0,,,,,,0.0
170.45,,,,,,0.0,,,,,,0.0
170.46,,,,,,0.0,,,,,,0.0
170.47,,,,,,0.0,,,,,,0.0
170.48,,,,,,0.0,,,,,,0.0
170.49,,,,,,0.0,,,,,,0.0
170.5,,,,,,0.0,,,,,,0.0
170.51,,,,,,0.0,,,,,,0.0
170.52,,,,,,0.0,,,,,,0.0
170.53,,,,,,0.0,,,,,,0.0
170.54,,,,,,0.0,,,,,,0.0
170.55,,,,,,0.0,,,,,,0.0
170.56,,,,,,0.0,,,,,,0.0
170.57,,,,,,0.0,,,,,,0.0
170.58,,,,,,0.0,,,,,,0.0
170.59,,,,,,0.0,-1.0468968422820182,-0.5943480613858189,-0.6524150868784723,-1.0772595993531158,-0.6235698354168078,1.0
170.6,,,,,,0.0,-1.0468968422820182,-0.5943480613858189,-0.6524150868784723,-1.0772595993531158,-0.6231544963501505,1.0
170.61,,,,,,0.0,-1.0468968422820182,-0.5943480613858189,-0.6524150868784723,-1.0772595993531158,-0.6117898250952348,1.0
170.62,,,,,,0.0,-1.0468968422820182,-0.5943480613858189,-0.6524150868784723,-1.0772595993531158,-0.6106982589558025,1.0
170.63,-1.4608864584485617,-0.7608695659180255,-0.7828192134507181,-1.544376964009467,-0.7444386274268691,1.0,-1.0468968422820182,-0.5943480613858189,-0.6524150868784723,-1.0772595993531158,-0.6100426283864078,1.0
170.64,-1.4608864584485617,-0.7608695659180255,-0.7828192134507181,-1.544376964009467,-0.7415982056952432,1.0,-1.0468968422820182,-0.5943480613858189,-0.6524150868784723,-1.0772595993531158,-0.6171954183884589,1.0
170.65,-1.4608864584485617,-0.7608695659180255,-0.7828192134507181,-1.544376964009467,-0.7392342519400535,1.0,-1.0468968422820182,-0.5943480613858189,-0.6524150868784723,-1.0772595993531158,-0.6174398853069003,1.0
170.66,-1.4608864584485617,-0.7608695659180255,-0.7828192134507181,-1.544376964009467,-0.7332540378339084,1.0,-1.0468968422820182,-0.5943480613858189,-0.6524150868784723,-1.0772595993531158,-0.60482911798885,1.0
170.67,-1.4608864584485617,-0.7608695659180255,-0.7828192134507181,-1.544376964009467,-0.6776654926888942,1.0,-1.0468968422820182,-0.5943480613858189,-0.6524150868784723,-1.0772595993531158,-0.6009364100620221,1.0
170.68,-1.4608864584485617,-0.7608695659180255,-0.7828192134507181,-1.544376964009467,-0.4664341421925252,1.0,-1.0468968422820182,-0.5943480613858189,-0.6524150868784723,-1.0772595993531158,-0.5996347346851238,1.0
170.69,0.0627142758101447,-0.7608695659180255,-0.7828192134507181,0.682133641558247,-0.2992707830090338,1.0,0.6641155225395716,-0.5943480613858189,-0.0448373689998366,0.9968479401183268,-0.4783999274691797,1.0
170.7,0.0651978634722505,-0.7608695659180255,-0.0246507352905193,0.7392059596372009,-0.3532502329165197,1.0,0.6726474172072906,-0.1018515315753938,0.6813150110559283,0.9404238467389088,0.4073366895105735,1.0
170.71,0.0673415917700682,-0.7608695659180255,-0.0246507352905193,0.7298554885885543,-0.5646851576317078,1.0,0.6931367836171631,-0.1018515315753938,0.6813150110559283,0.873449279208037,0.8604501003618998,1.0
170.72,0.069562504245856,0.692113534712446,-0.718898348809326,0.7326444810412994,-0.2791487744097094,1.0,0.7098003288120952,-0.1018515315753938,0.6813150110559283,1.0209590691129269,1.546902837394868,1.0
170.73,0.0736607351148547,0.7779740511131306,-0.1252782583589973,0.7507172044088591,-0.2800651380933449,1.0,0.719702454309588,1.6738892649567751,0.7009569310405317,1.03876602117539,0.7062281872937367,1.0
170.74,0.080750475333247,-0.5754261120312736,-0.0450272562913282,0.8001829418268158,-0.2762839579184051,1.0,0.7206667435733686,1.6738892649567751,0.7009569310405317,0.99678614297132,1.185634021221481,1.0
170.75,0.0868791480453006,-0.552223837897366,0.1991370658340865,0.8193332516752139,-0.7193497147414154,1.0,0.6074617478469976,1.6738892649567751,0.7009569310405317,0.8230734253631533,0.3869405652085522,1.0
170.76,0.0909263377643513,-0.7459755616836946,0.0482077155654902,0.8434295938584787,-0.2413710026991811,1.0,0.551483118074707,1.6738892649567751,0.7009569310405317,0.8134925415047342,0.3346379603183527,1.0
170.77,0.0926318591162736,-0.7459755616836946,0.0482077155654902,0.8334555713812112,-0.0892201350119204,1.0,-1.0468968422820182,-0.5943480613858189,-0.6524150868784723,-1.0772595993531158,-0.5843402572719628,1.0
170.78,0.0917990169378531,-0.2295329625765272,-0.6276203002378553,0.8745365956967056,-0.056776105729084,1.0,,,,,,0.0
170.79,0.0901868635431528,-0.3937068306797573,-0.3097587558963883,0.7584916212178598,-0.5064569641385301,1.0,,,,,,0.0
170.8,0.090034984999405,-0.6460397612757688,-0.3262052933495679,0.8502636428393465,-0.2665457728230759,1.0,,,,,,0.0
170.81,0.0898706573946943,-0.6460397612757688,-0.3262052933495679,0.8404781793270212,-0.1604586416870904,1.0,,,,,,0.0
170.82,0.0890739174930663,-0.4369221365413688,-0.0671533653175888,0.8363451908459402,-0.1616776629424416,1.0,,,,,,0.0
170.83,0.0848312775168975,-0.5938578744615776,-0.1092943044823494,0.777231955336542,-0.5232398334445159,1.0,,,,,,0.0
170.84,0.0783191737271855,-0.492620465078825,-0.0018403422968218,0.8454542690810519,-0.5146294178222299,1.0,,,,,,0.0
170.85,0.0726971777963234,-0.152540052246037,-0.6231507090677126,0.8811942206955233,-0.499144701266087,1.0,,,,,,0.0
170.86,0.0712269436966007,-0.152540052246037,-0.6231507090677126,0.8094234512612535,-0.5193910593567557,1.0,,,,,,0.0
170.87,0.0724071146758871,-0.5586096196814944,-0.5211043913575707,0.8089309576478697,-0.5980561558500187,1.0,,,,,,0.0
170.88,0.071270515409971,-0.5234640658970154,-0.4134984311497446,0.8352677910571463,-0.6419015184531357,1.0,,,,,,0.0
170.89,0.0682902102154439,-0.5234640658970154,-0.4134984311497446,0.8443720152991011,-0.3966892279082328,1.0,,,,,,0.0
