time,pitch_standardized_A,jitter_standardized_A,shimmer_standardized_A,logHNR_standardized_A,intensity_standardized_A,vad_A,pitch_standardized_B,jitter_standardized_B,shimmer_standardized_B,logHNR_standardized_B,intensity_standardized_B,vad_B
0.05,,,,,,0.0,,,,,,0.0
0.06,,,,,,0.0,,,,,,0.0
0.07,,,,,,0.0,,,,,,0.0
0.08,,,,,,0.0,,,,,,0.0
0.09,,,,,,0.0,,,,,,0.0
0.1,,,,,,0.0,,,,,,0.0
0.11,,,,,,0.0,,,,,,0.0
0.12,,,,,,0.0,,,,,,0.0
0.13,,,,,,0.0,,,,,,0.0
0.14,,,,,,0.0,,,,,,0.0
0.15,,,,,,0.0,,,,,,0.0
0.16,,,,,,0.0,,,,,,0.0
0.17,,,,,,0.0,,,,,,0.0
0.18,,,,,,0.0,,,,,,0.0
0.19,,,,,,0.0,,,,,,0.0
0.2,,,,,,0.0,,,,,,0.0
0.21,,,,,,0.0,,,,,,0.0
0.22,,,,,,0.0,,,,,,0.0
0.23,,,,,,0.0,,,,,,0.0
0.24,,,,,,0.0,,,,,,0.0
0.25,,,,,,0.0,,,,,,0.0
0.26,,,,,,0.0,,,,,,0.0
0.27,,,,,,0.0,,,,,,0.0
0.28,,,,,,0.0,,,,,,0.0
0.29,,,,,,0.0,,,,,,0.0
0.3,,,,,,0.0,,,,,,0.0
0.31,,,,,,0.0,,,,,,0.0
0.32,,,,,,0.0,,,,,,0.0
0.33,,,,,,0.0,,,,,,0.0
0.34,,,,,,0.0,,,,,,0.0
0.35,,,,,,0.0,,,,,,0.0
0.36,,,,,,0.0,,,,,,0.0
0.37,,,,,,0.0,,,,,,0.0
0.38,,,,,,0.0,,,,,,0.0
0.39,,,,,,0.0,,,,,,0.0
0.4,,,,,,0.0,,,,,,0.0
0.41,0.9101841099223328,6.742640494363825,2.3087548237646667,0.6387601659100619,-0.2237558619695578,1.0,,,,,,0.0
0.42,0.793897096603396,8.626498006197034,0.921867512321978,0.6978928104430858,-0.1779263974331826,1.0,,,,,,0.0
0.43,0.7547601402305097,-0.0823260015303901,0.807350415800505,0.7345271063813975,-0.1583565224350623,1.0,,,,,,0.0
0.44,0.7426564720130882,0.863097953319223,2.4849434694208345,0.7085874565158219,-0.3985563074762346,1.0,,,,,,0.0
0.45,0.7289069569137921,-0.3257417181367572,-0.343722576398925,0.816548796206823,-0.4199819545232229,1.0,,,,,,0.0
0.46,0.7040313818953304,-0.6972309214210384,-0.358388778769196,0.853847556266312,-0.4295595551742842,1.0,,,,,,0.0
0.47,0.6829874914152589,1.405768890664288,-0.3195636367891975,0.6151391470909636,-0.4919103062185899,1.0,,,,,,0.0
0.48,0.6764603529267861,1.8089966244143416,2.821265690959159,0.5643269435431907,-0.1931271823243934,1.0,,,,,,0.0
0.49,0.6806632811227419,1.3351010747909953,1.779669545352456,0.6034827717246792,1.0574367216325096,1.0,,,,,,0.0
