time,pitch_standardized_A,jitter_standardized_A,shimmer_standardized_A,logHNR_standardized_A,intensity_standardized_A,vad_A,pitch_standardized_B,jitter_standardized_B,shimmer_standardized_B,logHNR_standardized_B,intensity_standardized_B,vad_B
3801.21,,,,,,0.0,,,,,,0.0
3801.22,,,,,,0.0,,,,,,0.0
3801.23,,,,,,0.0,,,,,,0.0
3801.24,,,,,,0.0,,,,,,0.0
3801.25,,,,,,0.0,,,,,,0.0
3801.26,,,,,,0.0,,,,,,0.0
3801.27,,,,,,0.0,,,,,,0.0
3801.28,,,,,,0.0,,,,,,0.0
3801.29,,,,,,0.0,,,,,,0.0
3801.3,,,,,,0.0,,,,,,0.0
3801.31,,,,,,0.0,,,,,,0.0
3801.32,,,,,,0.0,,,,,,0.0
3801.33,,,,,,0.0,,,,,,0.0
3801.34,,,,,,0.0,,,,,,0.0
3801.35,,,,,,0.0,,,,,,0.0
3801.36,,,,,,0.0,,,,,,0.0
3801.37,,,,,,0.0,,,,,,0.0
3801.38,,,,,,0.0,,,,,,0.0
3801.39,,,,,,0.0,,,,,,0.0
3801.4,,,,,,0.0,,,,,,0.0
3801.41,,,,,,0.0,,,,,,0.0
3801.42,,,,,,0.0,,,,,,0.0
3801.43,,,,,,0.0,,,,,,0.0
3801.44,,,,,,0.0,,,,,,0.0
3801.45,,,,,,0.0,,,,,,0.0
3801.46,,,,,,0.0,,,,,,0.0
3801.47,,,,,,0.0,,,,,,0.0
3801.48,,,,,,0.0,,,,,,0.0
3801.49,,,,,,0.0,,,,,,0.0
3801.5,,,,,,0.0,,,,,,0.0
3801.51,,,,,,0.0,,,,,,0.0
3801.52,,,,,,0.0,,,,,,0.0
3801.53,,,,,,0.0,,,,,,0.0
3801.54,,,,,,0.0,,,,,,0.0
3801.55,,,,,,0.0,,,,,,0.0
3801.56,,,,,,0.0,,,,,,0.0
3801.57,,,,,,0.0,,,,,,0.0
3801.58,,,,,,0.0,,,,,,0.0
3801.59,,,,,,0.0,,,,,,0.0
3801.6,,,,,,0.0,,,,,,0.0
3801.61,,,,,,0.0,,,,,,0.0
3801.62,,,,,,0.0,,,,,,0.0
3801.63,,,,,,0.0,,,,,,0.0
3801.64,,,,,,0.0,,,,,,0.0
3801.65,,,,,,0.0,,,,,,0.0
3801.66,,,,,,0.0,,,,,,0.0
3801.67,,,,,,0.0,,,,,,0.0
3801.68,,,,,,0.0,,,,,,0.0
3801.69,,,,,,0.0,,,,,,0.0
3801.7,,,,,,0.0,,,,,,0.0
3801.71,,,,,,0.0,,,,,,0.0
3801.72,,,,,,0.0,,,,,,0.0
3801.73,,,,,,0.0,,,,,,0.0
3801.74,,,,,,0.0,,,,,,0.0
3801.75,,,,,,0.0,,,,,,0.0
3801.76,,,,,,0.0,,,,,,0.0
3801.77,,,,,,0.0,,,,,,0.0
3801.78,,,,,,0.0,,,,,,0.0
3801.79,,,,,,0.0,,,,,,0.0
3801.8,,,,,,0.0,,,,,,0.0
3801.81,,,,,,0.0,,,,,,0.0
3801.82,,,,,,0.0,,,,,,0.0
3801.83,,,,,,0.0,,,,,,0.0
3801.84,,,,,,0.0,,,,,,0.0
3801.85,,,,,,0.0,,,,,,0.0
3801.86,,,,,,0.0,,,,,,0.0
3801.87,,,,,,0.0,,,,,,0.0
3801.88,,,,,,0.0,,,,,,0.0
3801.89,,,,,,0.0,,,,,,0.0
3801.9,,,,,,0.0,,,,,,0.0
3801.91,,,,,,0.0,,,,,,0.0
3801.92,,,,,,0.0,,,,,,0.0
3801.93,,,,,,0.0,,,,,,0.0
3801.94,,,,,,0.0,,,,,,0.0
3801.95,,,,,,0.0,,,,,,0.0
3801.96,,,,,,0.0,,,,,,0.0
3801.97,,,,,,0.0,,,,,,0.0
3801.98,,,,,,0.0,,,,,,0.0
3801.99,,,,,,0.0,,,,,,0.0
3802.0,,,,,,0.0,,,,,,0.0
3802.01,,,,,,0.0,,,,,,0.0
3802.02,,,,,,0.0,,,,,,0.0
3802.03,,,,,,0.0,,,,,,0.0
3802.04,,,,,,0.0,,,,,,0.0
3802.05,,,,,,0.0,,,,,,0.0
3802.06,,,,,,0.0,,,,,,0.0
3802.07,,,,,,0.0,,,,,,0.0
3802.08,,,,,,0.0,,,,,,0.0
3802.09,,,,,,0.0,,,,,,0.0
3802.1,,,,,,0.0,,,,,,0.0
3802.11,,,,,,0.0,,,,,,0.0
3802.12,,,,,,0.0,,,,,,0.0
3802.13,,,,,,0.0,,,,,,0.0
3802.14,,,,,,0.0,,,,,,0.0
3802.15,,,,,,0.0,,,,,,0.0
3802.16,,,,,,0.0,,,,,,0.0
3802.17,,,,,,0.0,,,,,,0.0
3802.18,,,,,,0.0,,,,,,0.0
3802.19,,,,,,0.0,,,,,,0.0
3802.2,,,,,,0.0,,,,,,0.0
3802.21,,,,,,0.0,,,,,,0.0
3802.22,,,,,,0.0,,,,,,0.0
3802.23,,,,,,0.0,,,,,,0.0
3802.24,,,,,,0.0,,,,,,0.0
3802.25,,,,,,0.0,,,,,,0.0
3802.26,,,,,,0.0,,,,,,0.0
3802.27,,,,,,0.0,,,,,,0.0
3802.28,,,,,,0.0,,,,,,0.0
3802.29,,,,,,0.0,,,,,,0.0
3802.3,,,,,,0.0,,,,,,0.0
3802.31,,,,,,0.0,,,,,,0.0
